Epoch,Train Accuracy,Validation Accuracy
1,0.3784666666666667,0.34340000000000004
2,0.43170000000000003,0.34426666666666667
3,0.44031111111111115,0.40601111111111116
4,0.4469,0.44203333333333333
5,0.4444444444444445,0.3807111111111111
6,0.4461555555555556,0.3402555555555556
7,0.44862222222222226,0.4201444444444445
8,0.5470555555555556,0.5864666666666667
9,0.5776555555555556,0.5713
10,0.5986666666666667,0.5988888888888889
11,0.6122333333333334,0.6303111111111112
12,0.626588888888889,0.6188555555555556
13,0.6368,0.6593555555555556
14,0.6476222222222222,0.6206333333333334
15,0.7290888888888889,0.7135222222222223
16,0.7586,0.7168444444444445
17,0.7771222222222223,0.7169111111111112
18,0.7963,0.7178555555555556
19,0.8159111111111111,0.7111222222222222
20,0.8332777777777778,0.7051555555555555
