Epoch,Train Accuracy,Validation Accuracy
1,0.47383333333333333,0.5795666666666667
2,0.6155222222222223,0.634788888888889
3,0.6694777777777778,0.6759111111111111
4,0.7026444444444445,0.7013333333333334
5,0.7293000000000001,0.7130333333333334
6,0.7484111111111111,0.7238666666666667
7,0.7684888888888889,0.7392222222222222
8,0.8300444444444445,0.7737555555555556
9,0.8467444444444445,0.7765000000000001
10,0.8597333333333333,0.775988888888889
11,0.8682222222222222,0.7761
12,0.8773111111111112,0.7734666666666667
13,0.8863444444444445,0.774988888888889
14,0.8961777777777779,0.7723444444444445
15,0.9157444444444445,0.7759222222222223
16,0.9197111111111111,0.7769777777777778
17,0.9215444444444445,0.7767777777777778
18,0.9226777777777778,0.7765888888888889
19,0.9243222222222223,0.7765555555555556
20,0.9261777777777779,0.7757666666666667
