Epoch,Train Loss,Validation Loss
1,1.9824773007710774,2.4006440675523546
2,1.90500534002516,1.864364859284295
3,1.8523907903671264,1.8077594594743516
4,1.7788310985353257,1.7558856690724691
5,1.6975472546259562,1.7447434439553156
6,1.6729128196080525,1.7114246900982326
7,1.6563519578721788,1.724286764717102
8,1.5928172726101346,1.5455769902123346
9,1.5772028449588351,1.5329092574225531
10,1.564601840570238,1.5232165714263917
11,1.5564085108015273,1.5104107618119982
12,1.5413331188837687,1.509837535540263
13,1.5315725961261326,1.4900586447397868
14,1.5244487407684326,1.504278101518419
15,1.509861650000678,1.4713423167758517
16,1.5059510313881768,1.46596821269989
17,1.5020036405351427,1.4705346057044135
18,1.5010433200624254,1.4696081623501247
19,1.4995523333655463,1.4660283149083455
20,1.5011832957161797,1.4670823732588025
