Epoch,Train Accuracy,Validation Accuracy
1,0.1877111111111111,0.11453333333333333
2,0.21174444444444446,0.21465555555555557
3,0.24632222222222222,0.26685555555555557
4,0.2866666666666667,0.2908
5,0.31595555555555555,0.2927888888888889
6,0.3275777777777778,0.3119222222222222
7,0.33253333333333335,0.2974
8,0.35902222222222224,0.37323333333333336
9,0.3648,0.3779666666666667
10,0.37214444444444444,0.3824444444444445
11,0.3735777777777778,0.38564444444444446
12,0.3821111111111111,0.39351111111111114
13,0.38580000000000003,0.3951
14,0.38754444444444447,0.3974666666666667
15,0.394,0.40373333333333333
16,0.3958777777777778,0.4046222222222222
17,0.3978888888888889,0.4082
18,0.39930000000000004,0.40655555555555556
19,0.3963888888888889,0.4094666666666667
20,0.3984777777777778,0.4077888888888889
