Epoch,Train Loss,Validation Loss
1,1.0423811625003814,0.43730544674396515
2,0.8155552736759186,0.4033281289577484
3,0.7368823417425155,0.32832396114468576
4,0.6679429745435714,0.32976534661054613
5,0.6509474032878876,0.30203617527484894
6,0.6093373127937317,0.2907430653989315
7,0.5974005036115646,0.2808524235844612
8,0.47250319538116453,0.18796718439161778
9,0.41699536542892457,0.17574663076549768
10,0.3949503788232803,0.16557159809581937
11,0.37994521743059156,0.16171366257965564
12,0.36359768987298013,0.16018754270523786
13,0.35255437470674517,0.16224265843573957
14,0.3394915161371231,0.15756803361997007
15,0.32897623655200003,0.1559958744302392
16,0.32536830416321755,0.15464950779750944
17,0.3185588055551052,0.15493479729201645
18,0.3181692311704159,0.15181482291454448
19,0.31401883106231687,0.15201905708368868
20,0.3240867446064949,0.1524393070936203
