Epoch,Train Accuracy,Validation Accuracy
1,0.4773666666666667,0.5567333333333334
2,0.619788888888889,0.6590333333333334
3,0.6725333333333333,0.6868888888888889
4,0.7060555555555555,0.7007
5,0.7347444444444445,0.7223333333333334
6,0.7549222222222223,0.7311000000000001
7,0.7752666666666667,0.7441888888888889
8,0.8374,0.7722555555555556
9,0.8516666666666667,0.7724222222222222
10,0.8649222222222223,0.7734666666666667
11,0.8738444444444445,0.772888888888889
12,0.8816666666666667,0.7743555555555556
13,0.8903000000000001,0.7707777777777778
14,0.8996444444444445,0.7701777777777778
15,0.9167777777777778,0.7730444444444445
16,0.9210444444444444,0.7724888888888889
17,0.9210222222222223,0.7736444444444445
18,0.9228111111111111,0.7728555555555556
19,0.9249444444444445,0.7714888888888889
20,0.9260444444444444,0.7719666666666667
21,0.9272333333333334,0.7719777777777778
22,0.9293555555555556,0.7723222222222222
23,0.9299777777777778,0.7719444444444444
24,0.9303222222222223,0.771788888888889
25,0.9300777777777778,0.7726222222222222
26,0.9299555555555556,0.7729
27,0.9303333333333333,0.7713777777777778
28,0.9305333333333333,0.7728666666666667
29,0.9310666666666667,0.7720555555555556
30,0.9310666666666667,0.7712888888888889
31,0.9309555555555556,0.7699111111111111
32,0.9306777777777778,0.7722666666666667
33,0.9311222222222223,0.7727111111111111
34,0.9304777777777778,0.7713333333333333
35,0.9316666666666668,0.7706000000000001
36,0.9301666666666667,0.7726555555555555
37,0.9317222222222222,0.7715555555555556
38,0.930888888888889,0.7731
39,0.9308000000000001,0.7724666666666667
40,0.9306111111111112,0.7697777777777778
