Epoch,Train Accuracy,Validation Accuracy
1,0.30092222222222226,0.40850000000000003
2,0.37798888888888893,0.4359
3,0.41021111111111114,0.4892
4,0.43396666666666667,0.5183333333333333
5,0.44645555555555555,0.5334333333333333
6,0.45782222222222224,0.4974555555555556
7,0.4732,0.5667
8,0.5205333333333334,0.6346555555555556
9,0.5376666666666667,0.6399111111111111
10,0.5463333333333333,0.6495555555555556
11,0.5495555555555556,0.6581888888888889
12,0.5551,0.6611333333333334
13,0.5607444444444445,0.6607333333333334
14,0.5648555555555556,0.6698444444444445
15,0.5839,0.6890333333333334
16,0.5856,0.6926777777777778
17,0.5911111111111111,0.6942666666666667
18,0.5922111111111111,0.6966444444444445
19,0.592388888888889,0.6981222222222223
20,0.5947888888888889,0.6960888888888889
