Epoch,Train Loss,Validation Loss
1,2.225022371673584,2.0496072204589844
2,2.0138245304107665,1.747100979232788
3,1.779637532043457,1.4175355506896972
4,1.5709030996322633,1.1603447620391845
5,1.3968413862228393,0.9507669491767883
6,1.271862956237793,0.8220876034736633
7,1.1872815546035766,0.7160827501296997
8,1.1302784477233887,0.7137564165115357
9,1.1233471519470215,0.7047842501163483
10,1.1195866400718688,0.6999534579753875
11,1.1105076992034912,0.6897802687644958
12,1.0984304659843445,0.6827456642150879
13,1.0905746528625488,0.6768940715312958
14,1.0911882333755494,0.6592966564655304
15,1.0848527499198914,0.6656737103462219
16,1.0819507618904114,0.672262760066986
17,1.0849381801605225,0.6585354619979858
18,1.089886204814911,0.656260615348816
19,1.0802660749435424,0.6639587173938751
20,1.0771916255950928,0.67317636013031
