epoch,train_loss,test_loss,test_accuracy
0,2.012544796378775,1.7383932599967176,0.4182888888888889
1,1.6342455939474432,1.607611863281239,0.4905777777777778
2,1.5122508911246604,1.5013154873793775,0.539
3,1.4434383437037468,1.4821267519146204,0.5495888888888889
4,1.3933573297478936,1.4338790916583755,0.5740444444444445
5,1.360698984597217,1.4186314708468588,0.5786888888888889
6,1.334039083597335,1.4073041924698786,0.5868555555555556
7,1.3095366512848572,1.383822076022625,0.5992666666666666
8,1.2941129815510728,1.3803052617744966,0.6036333333333334
9,1.277849068357186,1.3715274691243062,0.6051666666666666
10,1.2676855972544714,1.368462874469432,0.6057666666666667
11,1.2539480093189261,1.3845435904169625,0.5983333333333334
12,1.2444511218504473,1.3644630047069355,0.6090444444444445
13,1.2352459903129123,1.3809162241152741,0.6043555555555555
14,1.2275721701708706,1.3784613622013817,0.6022333333333333
15,1.2175918052142316,1.360710670663552,0.6140666666666666
16,1.2157305214892735,1.3529576654122635,0.6167555555555555
17,1.2143980018286542,1.3642880232496695,0.6100444444444444
18,1.204818364910104,1.3436278433284976,0.6212
19,1.198320326903327,1.36299771273678,0.6161888888888889
20,1.1934259405190295,1.3602257943288847,0.6143666666666666
21,1.1913310729644515,1.3676144191148607,0.6133
22,1.1885433622043242,1.3599956181239,0.6161666666666666
23,1.1857460919259624,1.3484695762057195,0.6217222222222222
24,1.1829601409421726,1.3439430144022813,0.6228666666666667
25,1.182294194332578,1.3638276527212425,0.6146777777777778
26,1.1749915698204527,1.3646859252317385,0.6144666666666667
27,1.1793888871642677,1.3604476157237182,0.6185222222222222
28,1.1733528818427161,1.3330129369754682,0.6262222222222222
29,1.1727025239643725,1.366910333660516,0.6163111111111111
30,1.1695212221450426,1.3505499991164966,0.6200444444444444
31,1.1673441635952755,1.3391758173026822,0.6271333333333333
32,1.1652147419412027,1.3528507207943634,0.6185333333333334
33,1.1640860426493667,1.3525658893314274,0.6186777777777778
34,1.1643750880929558,1.3554758690297604,0.6209888888888889
35,1.1626954658634283,1.3583682387728582,0.6198222222222223
36,1.1603956580670043,1.3506609614599834,0.6198777777777777
37,1.1571862597695806,1.3631681352853775,0.6132777777777778
38,1.1579598907211965,1.3685509106990965,0.6135666666666667
39,1.157658519307998,1.358616444197568,0.6189333333333333
40,1.1627052451737903,1.3439362221820788,0.6271
41,1.154192928732796,1.3528152240270919,0.6198222222222223
42,1.1540616072544998,1.322381420399655,0.6325
43,1.1516353652219882,1.3523821634325115,0.6213333333333333
44,1.1546893618492917,1.342959532683546,0.6243444444444445
45,1.1525456487963146,1.3445803714408116,0.6190444444444444
46,1.151752882552418,1.3926961145956407,0.6080333333333333
47,1.1523075075820088,1.3221992342309519,0.6331
48,1.1474607922136784,1.3446193428879434,0.6255
49,1.1521579572422938,1.336627983572808,0.6260666666666667
