epoch,train_loss,test_loss,test_accuracy
0,2.0560621834275397,1.7825411395593123,0.40068888888888887
1,1.6508774325590243,1.6009149732576176,0.4877888888888889
2,1.5123746278272434,1.5238853105428545,0.5297555555555555
3,1.4422356242483312,1.468468733301217,0.5578222222222222
4,1.391867994754152,1.4330724657259204,0.5761333333333334
5,1.360443725335327,1.4256768692284822,0.5796666666666667
6,1.3286945316940546,1.402906190773303,0.5894333333333334
7,1.308351420712742,1.4194674154912883,0.5836
8,1.289750514044003,1.3842376827855,0.5985111111111111
9,1.274139547889883,1.3633390587161889,0.6086111111111111
10,1.2595389615744352,1.3976737638427452,0.5975666666666667
11,1.251324811103669,1.369155396961353,0.606
12,1.2406345690515908,1.3740168262950399,0.6086888888888888
13,1.228844327005473,1.3686296988955953,0.6121
14,1.22479830106551,1.3776017864319412,0.6044333333333334
15,1.2134050147777253,1.3473293588242747,0.6180666666666667
16,1.2078553574498405,1.3720804024487734,0.6066666666666667
17,1.2037846600128845,1.3587286220016805,0.6164777777777778
18,1.2019853249869563,1.3682982054623691,0.6068777777777777
19,1.1938477599654684,1.3853412165560506,0.6081
20,1.1932225755669854,1.3624064636162736,0.6130444444444444
21,1.187424260276285,1.3418411328033968,0.6256555555555555
22,1.1806982404298403,1.3663651961833239,0.6108777777777777
23,1.185294591567733,1.3483584243804216,0.6185777777777778
24,1.1767214758490974,1.3638552647422661,0.6130222222222222
25,1.178493146953935,1.34686588275839,0.6226222222222222
26,1.1731507759541273,1.369373698972843,0.6109222222222223
27,1.1699982713907957,1.3490331621671265,0.6208444444444444
28,1.1662937923419205,1.3720167765224522,0.6149777777777777
29,1.1661173452369191,1.3682505498555573,0.6132666666666666
30,1.1695073688910766,1.3321394265036692,0.6264111111111111
31,1.1654288055883213,1.32624173943292,0.6248666666666667
32,1.164283619262278,1.3562447147613221,0.6188888888888889
33,1.1589552464640953,1.374244409697977,0.6105333333333334
34,1.1605457886206834,1.3283365975049408,0.6284444444444445
35,1.158034019341523,1.3488316131247715,0.6240666666666667
36,1.1585763823240995,1.35328211245889,0.6222
37,1.1598854889585213,1.376053717326034,0.6148555555555556
38,1.160208125514063,1.347955527461388,0.6200111111111111
39,1.155582394450903,1.3432251638309523,0.6212333333333333
40,1.1536747696386143,1.3347750627859072,0.6256222222222222
41,1.1567816268652678,1.3377383861013434,0.6263333333333333
42,1.1483436149799011,1.3725630029697309,0.6129333333333333
43,1.1533559852872382,1.3692736117677256,0.6145
44,1.1499151883816177,1.3376846694472162,0.6236333333333334
45,1.153762003491548,1.361676985397935,0.6154888888888889
46,1.149402787570249,1.363853366706859,0.6142444444444445
47,1.1493665886704216,1.3719849388369105,0.6185666666666667
48,1.1506337143311447,1.357519512318752,0.6193111111111111
49,1.1499115438623861,1.3653126196427778,0.6135222222222222
