Epoch,Train Accuracy,Validation Accuracy
1,0.2750777777777778,0.29454444444444444
2,0.3324777777777778,0.3578
3,0.3636777777777778,0.3695333333333333
4,0.38663333333333333,0.3859
5,0.40553333333333336,0.40934444444444446
6,0.42182222222222227,0.4154333333333334
7,0.43254444444444445,0.42725555555555556
8,0.4599444444444445,0.4519666666666667
9,0.46253333333333335,0.45370000000000005
10,0.4659777777777778,0.4556
11,0.46682222222222225,0.45712222222222226
12,0.4690888888888889,0.4582333333333334
13,0.47102222222222223,0.4583111111111111
14,0.4732777777777778,0.46451111111111115
15,0.4793888888888889,0.4662777777777778
16,0.4794888888888889,0.4658333333333334
17,0.48055555555555557,0.46626666666666666
18,0.4800666666666667,0.46624444444444446
19,0.4806777777777778,0.4671444444444445
20,0.48153333333333337,0.4666555555555556
