Epoch,Train Loss,Validation Loss
1,1.857877377488878,1.535052047750685
2,1.6558209840138753,1.425008379681905
3,1.55194249680837,1.2602614824718898
4,1.4914834025700887,1.2820855904897055
5,1.433354007297092,1.1431737932099237
6,1.394972307141622,1.2185576756371392
7,1.359228775744968,1.1125421403037177
8,1.258757733323839,0.9611714185820686
9,1.230860281032986,0.9369560532357958
10,1.2199910461001926,0.9311036493513319
11,1.208855557759603,0.9107166149033441
12,1.1974369813071357,0.9009175675816006
13,1.1924415082083808,0.9022319284968906
14,1.1838913928773669,0.8917694853146871
15,1.1654692091412013,0.8699353006045024
16,1.1588060015360515,0.8712660088115268
17,1.1532487842771741,0.866998246606191
18,1.156679572698805,0.8634769394768609
19,1.151906306944953,0.8639637848218282
20,1.149287873755561,0.8610132050514221
