Epoch,Train Accuracy,Validation Accuracy
1,0.3020777777777778,0.4375888888888889
2,0.3899444444444445,0.4714777777777778
3,0.43691111111111114,0.5335555555555556
4,0.4592666666666667,0.5217555555555555
5,0.4813777777777778,0.5809000000000001
6,0.4989777777777778,0.5409222222222222
7,0.5105333333333334,0.5962666666666667
8,0.5485666666666666,0.6553777777777778
9,0.5624333333333333,0.663
10,0.5641777777777778,0.6659111111111111
11,0.5712111111111111,0.6716666666666667
12,0.5738333333333333,0.6744444444444445
13,0.5757,0.6756222222222222
14,0.5806666666666667,0.6797333333333334
15,0.5864777777777778,0.6869222222222222
16,0.5913,0.6872666666666667
17,0.5914222222222223,0.6881222222222223
18,0.5905555555555556,0.6911666666666667
19,0.5913111111111111,0.6891111111111111
20,0.5926333333333333,0.6907777777777778
