Epoch,Train Loss,Validation Loss
1,1.6832793025122748,1.5819494572957358
2,1.572230708694458,1.6383211509068807
3,1.55165170211792,1.557194020462036
4,1.5419987549463907,1.597511065673828
5,1.53334290500217,1.7217559460745917
6,1.5332949583053588,1.4697689183976914
7,1.5335593538496228,1.6557307229148017
8,1.2805069246080187,1.1782859533733792
9,1.202463700167338,1.124110142771403
10,1.1633750992668999,1.1233458490159776
11,1.116271322822571,1.0648323740641277
12,1.0802332201427884,1.0254724581400554
13,1.042419434568617,1.0713603425343832
14,1.0160196255577936,1.045249218887753
15,0.8110779302279154,0.8196491905848186
16,0.7307225026554531,0.8137728244039747
17,0.672393384636773,0.8076910210397509
18,0.6215879484070672,0.8144707367367214
19,0.5645539728217654,0.8505434147198995
20,0.5211441165023379,0.8501025036917792
