Epoch,Train Loss,Validation Loss
1,1.574205983988444,1.41588184422387
2,1.4456565581851535,1.6745968346277873
3,1.4275932769351536,1.6588021430545383
4,1.4044487243016561,1.9121431096182928
5,1.3970316784964667,1.5593158074273004
6,1.3923191060384115,1.608722947247823
7,1.3856790711085,1.5754935806274415
8,1.0884488194677564,1.016525637880961
9,1.0026170939127603,0.9984848811997308
10,0.9612218963623047,0.9380835328843858
11,0.9260211065822177,0.9219342107878791
12,0.8868418366962009,0.9752454620785184
13,0.8591528366406759,0.9697243958473205
14,0.8290433441691929,0.9142211480882433
15,0.6108792405817244,0.7040712808079189
16,0.5125731991238064,0.6943478836642372
17,0.4443649793624878,0.7048992214467791
18,0.37860804056591457,0.72578073498408
19,0.31625355076524947,0.7571186272833083
20,0.2627905149539312,0.8031686673323314
