Epoch,Train Accuracy,Validation Accuracy
1,0.6471434962749713,0.6507750804328751
2,0.7265459355365792,0.7415911085112605
3,0.8115894104145188,0.8234863995320268
4,0.8609192942869925,0.8664814273179292
5,0.8827831702620164,0.8637028370868675
6,0.9030908984808107,0.8774495466510676
7,0.9119609406913186,0.9020181339572975
8,0.9450096286642417,0.9445744369698742
9,0.9526153008228131,0.9455981281076338
10,0.9576922328775117,0.9461830944720678
11,0.9590927658581182,0.9499853758408892
12,0.962652453850493,0.9524714828897338
13,0.9645198311579684,0.9511553085697573
14,0.967671030364333,0.9540801403919275
15,0.9734871326032406,0.9532026908452764
16,0.9743041101752611,0.9548113483474701
17,0.9753156062168102,0.954518865165253
18,0.9758991616253962,0.9546651067563615
19,0.9764049096461709,0.9537876572097104
20,0.9770662724425684,0.9540801403919275
21,0.9769495613608512,0.954518865165253
22,0.9771829835242856,0.9539338988008189
23,0.9779416055554474,0.954518865165253
24,0.978291738800599,0.954518865165253
25,0.9785640646579392,0.9561275226674466
26,0.9786224201987979,0.9556887978941211
27,0.9785251609640335,0.9552500731207956
28,0.978602968351845,0.9536414156186019
29,0.9777859907798245,0.9536414156186019
30,0.978894746056138,0.9543726235741444
31,0.9788558423622322,0.954518865165253
32,0.9787196794335622,0.9555425563030125
33,0.9786418720457507,0.9539338988008189
34,0.978602968351845,0.9537876572097104
35,0.9782722869536462,0.9539338988008189
36,0.9783695461884105,0.9548113483474701
37,0.9790503608317609,0.955396314711904
38,0.9788558423622322,0.9562737642585551
39,0.9790114571378552,0.955396314711904
40,0.978739131280515,0.954226381983036
41,0.9788363905152794,0.9536414156186019
42,0.9787780349744207,0.9543726235741444
43,0.9786224201987979,0.9564200058496636
44,0.9789336497500437,0.9543726235741444
45,0.9781166721780232,0.9537876572097104
46,0.9792059756073839,0.9555425563030125
47,0.9786807757396564,0.955103831529687
48,0.978155575871929,0.9540801403919275
49,0.9781361240249761,0.9549575899385785
50,0.9785251609640335,0.955103831529687
51,0.9789141979030909,0.9548113483474701
52,0.9776498278511544,0.9537876572097104
53,0.9786224201987979,0.9549575899385785
54,0.9780972203310704,0.9548113483474701
55,0.9783111906475519,0.9543726235741444
56,0.9787585831274679,0.9552500731207956
57,0.9787585831274679,0.954518865165253
58,0.9780583166371647,0.955103831529687
59,0.9790503608317609,0.9556887978941211
60,0.978739131280515,0.954518865165253
61,0.9788363905152794,0.9543726235741444
62,0.9792643311482425,0.9548113483474701
63,0.9787585831274679,0.9561275226674466
64,0.9784862572701277,0.9549575899385785
65,0.9790114571378552,0.9546651067563615
66,0.9789141979030909,0.955103831529687
67,0.9789531015969966,0.9540801403919275
68,0.9789920052909024,0.954518865165253
69,0.978739131280515,0.9549575899385785
70,0.9791476200665252,0.9562737642585551
71,0.9788363905152794,0.9537876572097104
72,0.9785446128109864,0.9537876572097104
73,0.978602968351845,0.9555425563030125
74,0.9788752942091851,0.954226381983036
75,0.9785835165048921,0.954518865165253
76,0.9781750277188819,0.9549575899385785
77,0.9780777684841175,0.954226381983036
78,0.979030908984808,0.9534951740274934
79,0.9788558423622322,0.9559812810763381
80,0.9789336497500437,0.9561275226674466
81,0.9787780349744207,0.955396314711904
82,0.9783306424945049,0.954518865165253
83,0.9786807757396564,0.9543726235741444
84,0.9790503608317609,0.9540801403919275
85,0.9782333832597405,0.9556887978941211
86,0.977708183392013,0.9558350394852296
87,0.9783695461884105,0.954226381983036
88,0.9778443463206831,0.9558350394852296
89,0.9781361240249761,0.9552500731207956
90,0.9779805092493532,0.954226381983036
91,0.9791281682195724,0.9549575899385785
92,0.9788169386683265,0.9540801403919275
93,0.9785446128109864,0.9546651067563615
94,0.9783111906475519,0.9549575899385785
95,0.9781944795658347,0.9548113483474701
96,0.9781944795658347,0.9559812810763381
97,0.9782722869536462,0.954518865165253
98,0.9781166721780232,0.9546651067563615
99,0.9785446128109864,0.9556887978941211
100,0.9785446128109864,0.9539338988008189
