Epoch,Train Loss,Validation Loss
1,1.7979941547393798,1.5725403648588392
2,1.6914989482455784,1.6750919541041056
3,1.6570559747483995,1.713531914583842
4,1.6283697616153294,1.6248533688439264
5,1.6245252109527588,2.007054046842787
6,1.6192487360212537,1.5193763098610773
7,1.614662179607815,1.5661582163492838
8,1.349972343635559,1.15477628364563
9,1.2680937824461196,1.0950793583658007
10,1.2335678668340047,1.0959269532733493
11,1.2028310680601333,1.0821813910166422
12,1.1681692325380113,0.9929636308458116
13,1.1413096890979344,1.0023807227452597
14,1.120874392467075,1.0770814452489217
15,0.9435321377118429,0.778450544781155
16,0.8794690824402703,0.7536025272157457
17,0.839646689997779,0.7414990814103021
18,0.8115441099431779,0.7355564599672954
19,0.7851114637374877,0.7420570446226332
20,0.7590035779741076,0.7363826152589587
