Epoch,Train Accuracy,Validation Accuracy
1,0.7257289579645587,0.8071073413278737
2,0.8765196755431928,0.896753436677391
3,0.9143924215604271,0.9132787364726528
4,0.9318601801241028,0.935653699912255
5,0.9432589624384835,0.9141561860193038
6,0.9503588865762804,0.9334600760456273
7,0.9541325448851368,0.9314126937701082
8,0.9756851913089147,0.9644632933606317
9,0.9822599155789842,0.9665106756361509
10,0.9851193370810558,0.9631471190406552
11,0.9859557665000291,0.9624159110851126
12,0.9878036919605516,0.9640245685873062
13,0.9888929953899123,0.9641708101784148
14,0.9905269505339531,0.9663644340450424
15,0.992024742749324,0.9669494004094764
16,0.9928417203213444,0.9662181924539339
17,0.9932113054134489,0.9668031588183679
18,0.9937559571281293,0.9662181924539339
19,0.9932696609543076,0.9682655747294531
20,0.9936003423525063,0.9669494004094764
