Epoch,Train Accuracy,Validation Accuracy
1,0.2587666666666667,0.3509333333333334
2,0.3265777777777778,0.4128777777777778
3,0.36554444444444445,0.4398888888888889
4,0.38941111111111115,0.45063333333333333
5,0.4099777777777778,0.4580222222222222
6,0.4291888888888889,0.4913777777777778
7,0.44414444444444445,0.5088444444444444
8,0.47024444444444446,0.5579111111111111
9,0.47524444444444447,0.5677888888888889
10,0.47934444444444446,0.5662222222222223
11,0.48178888888888893,0.5695333333333333
12,0.4857222222222222,0.5720555555555555
13,0.48823333333333335,0.5739333333333334
14,0.4886888888888889,0.5816666666666667
15,0.49125555555555556,0.5845444444444444
16,0.4933,0.5847
17,0.49452222222222225,0.5828444444444445
18,0.4952666666666667,0.5838888888888889
19,0.4975888888888889,0.5861000000000001
20,0.496,0.582388888888889
