Epoch,Train Loss,Validation Loss
1,1.5352949454252034,1.2519357414334864
2,0.7776033353723455,0.6170987678649795
3,0.5410534030126123,1.6097739952398205
4,0.4606673233527707,0.544143268709409
5,0.41946789181437205,0.34786934233846706
6,0.34488037750845224,0.2967474356094284
7,0.2858331530457834,0.4664182004915833
8,0.17434953118060925,0.18128951670313634
9,0.15230379875307104,0.18256527777534043
10,0.13994900569555668,0.1774769016220045
11,0.13293046311875029,0.17036333196491324
12,0.12611615230632434,0.1675599812242416
13,0.11860828433301686,0.15904282202815465
14,0.11048521600676814,0.1638893531482564
15,0.09128688510654664,0.16041803973232172
16,0.08924990238558751,0.15729131097451884
17,0.08634433371427339,0.15667770536980247
18,0.08140238474495227,0.15954875162496004
19,0.08283406134935611,0.1578544950264502
20,0.08068766978608151,0.1580371255114895
21,0.07856366450364051,0.16104960150312597
22,0.0742395661385917,0.16000223199107236
23,0.07529319867719403,0.15867651956099763
24,0.07418938058288121,0.1605693615203766
25,0.07356264945629402,0.159155042413563
26,0.07237221684677186,0.1589215640073688
27,0.07331483312005943,0.1620723431732165
28,0.07279490910605775,0.15959682222218244
29,0.07238837165224535,0.1602768271805015
30,0.07285225982257575,0.16167878950279257
31,0.07473234168755506,0.15644205006192782
32,0.07167251241502283,0.15911415130436413
33,0.07221642590472396,0.16103949015842242
34,0.07527438602227376,0.1595338176787034
35,0.07181746995856211,0.16006693953752307
36,0.07321231081655273,0.16018087600171188
37,0.07254916502758622,0.1599513268238534
38,0.07136394054898455,0.16292607724359826
39,0.07294016604657108,0.1585959684803726
40,0.07249131898272293,0.16160227828614088
41,0.07244120693655019,0.1616367335659001
42,0.07059854880341189,0.16008378723583513
43,0.07178913735703775,0.15940076025827057
44,0.07362159828965077,0.16056517523361388
45,0.07227247666447492,0.1623011241661776
46,0.07150715959722635,0.16242847028033183
47,0.07221863207743219,0.16303955634339404
48,0.0718905259591414,0.1600439155380188
49,0.07216049367536755,0.16070363526247458
50,0.07353753379116704,0.15923852686799994
