Epoch,Train Accuracy,Validation Accuracy
1,0.50285,0.7130000000000001
2,0.6045,0.67435
3,0.5437000000000001,0.5367000000000001
4,0.45880000000000004,0.44395
5,0.3801,0.31320000000000003
6,0.28685,0.22445
7,0.19815000000000002,0.19005
8,0.18315,0.19415000000000002
9,0.18365,0.18660000000000002
10,0.18275,0.18580000000000002
11,0.1822,0.1797
12,0.18380000000000002,0.19075
13,0.18345,0.17295000000000002
14,0.18225,0.18630000000000002
15,0.1835,0.19365000000000002
16,0.18555000000000002,0.1933
17,0.18610000000000002,0.18945
18,0.18225,0.19195
19,0.1837,0.19125
20,0.1832,0.1875
