Epoch,Train Loss,Validation Loss
1,1.592012482070923,1.1977402963638306
2,1.1929589556694031,1.3282891716957093
3,1.354165340232849,1.634327418899536
4,1.6115119440078736,1.8236321598052978
5,1.8451793827056884,2.041499883842468
6,2.0476376499176023,2.1097122646331785
7,2.1663048915863037,2.1365771015167234
8,2.1970156852722167,2.188584057998657
9,2.1999330924987794,2.1926397808074953
10,2.203171313858032,2.1789730018615723
11,2.207609070587158,2.1748758323669435
12,2.2117709735870363,2.2050992847442625
13,2.2151826221466067,2.2257327758789063
14,2.2195072940826415,2.2086972770690916
15,2.219647887802124,2.2103324554443358
16,2.219486117553711,2.208923098754883
17,2.2201234661102296,2.2115136779785156
18,2.2214462196350095,2.203794260787964
19,2.2211094638824465,2.2047043056488036
20,2.221689318084717,2.210603170776367
