Epoch,Train Accuracy,Validation Accuracy
1,0.49345,0.63715
2,0.6071500000000001,0.5858
3,0.5407500000000001,0.5114500000000001
4,0.45285000000000003,0.3912
5,0.38305,0.26865
6,0.29075,0.2781
7,0.21185,0.198
8,0.18945,0.19515000000000002
9,0.18805000000000002,0.1918
10,0.18695,0.19025
11,0.18545,0.1938
12,0.18665,0.1957
13,0.18530000000000002,0.17635
14,0.1865,0.19265000000000002
15,0.186,0.19395
16,0.18555000000000002,0.19355
17,0.18695,0.19075
18,0.18515,0.18915
19,0.184,0.19365000000000002
20,0.18345,0.19525
