Epoch,Train Loss,Validation Loss
1,1.1054221320152282,0.6591577630996704
2,1.0037988998889924,0.6589671772480011
3,1.0132953904628754,0.6613071656703949
4,0.9967393023490906,0.6662230238914489
5,1.003011456632614,0.6905939846277237
6,0.9892515116691589,0.6285581395387649
7,0.9670366837501526,0.6284597534179688
8,0.7998041499614715,0.4203676441669464
9,0.7383030817508698,0.3999296125292778
10,0.7159094818115235,0.3850642577767372
11,0.7040236436843872,0.3748739233970642
12,0.6890671375274658,0.3685685248732567
13,0.6803685370922089,0.366200018787384
14,0.6704739738464356,0.35816965740919116
15,0.6418876475811005,0.34372661201953886
16,0.6437343076705933,0.34479851754903795
17,0.6336137318134308,0.3461496787071228
18,0.6259375377178192,0.34283586847186087
19,0.6297715453147888,0.33911698549985886
20,0.6375246035099029,0.33969344042539595
