Epoch,Train Loss,Validation Loss
1,1.6764490321265326,1.3853257604810927
2,1.318748399564955,1.1957312574598524
3,1.1702568737665813,1.1035683652453951
4,1.0654381091647678,1.0447810144636367
5,0.9831215405252245,1.0230177805582683
6,0.9103633974393209,1.0050704366895888
7,0.8517425875981649,1.0137618467436897
8,0.6911466283427344,0.9038996098624336
9,0.6406013782501221,0.9146557056585948
10,0.6085568922095829,0.9228492153697544
11,0.574981624645657,0.9438537692599827
12,0.5484996442847782,0.9554648632897271
13,0.5189082999865214,0.9804594981193543
14,0.4934875969860289,1.0051580906179216
15,0.4544195449458228,0.9998685373518202
16,0.44426900746822356,1.006165089225769
17,0.442082204357783,1.0074050322638617
18,0.437621290479766,1.0087196522712707
19,0.43405062747531464,1.018707148276435
20,0.4264335488716761,1.0210341296195984
