Epoch,Train Accuracy,Validation Accuracy
1,0.2927444444444445,0.3116888888888889
2,0.35683333333333334,0.38332222222222223
3,0.37875555555555557,0.3916
4,0.38345555555555555,0.3907888888888889
5,0.3815888888888889,0.3859444444444445
6,0.3837111111111111,0.35973333333333335
7,0.37648888888888893,0.34963333333333335
8,0.41600000000000004,0.4166777777777778
9,0.4208,0.42078888888888893
10,0.4228888888888889,0.42252222222222224
11,0.42265555555555556,0.4145777777777778
12,0.42178888888888894,0.4111888888888889
13,0.42215555555555556,0.4258777777777778
14,0.4239,0.4272444444444445
15,0.4375,0.4364777777777778
16,0.43860000000000005,0.4367666666666667
17,0.43943333333333334,0.43562222222222224
18,0.44072222222222224,0.43693333333333334
19,0.44141111111111114,0.4381111111111111
20,0.4401888888888889,0.43681111111111115
