Epoch,Train Accuracy,Validation Accuracy
1,0.6241125094827754,0.6458028663351857
2,0.7253399210255014,0.6797309154723603
3,0.8342313602676574,0.7595788242176075
4,0.8762668015328055,0.7701082187774203
5,0.901709817347157,0.8006727113190991
6,0.9168628061234414,0.9058204153261187
7,0.9227178120562547,0.7781515062883884
8,0.9524207823532844,0.9412108803743785
9,0.9591705732459297,0.9447206785609827
10,0.9614464393394152,0.9438432290143317
11,0.963702853585948,0.9458906112898509
12,0.9652979050360831,0.9455981281076338
13,0.967087474955747,0.9489616847031296
14,0.9688186893345523,0.9439894706054401
15,0.9750238285125172,0.9495466510675636
16,0.9768523021260869,0.9505703422053232
17,0.9783306424945049,0.9517402749341912
18,0.9784862572701277,0.9526177244808424
19,0.9786613238927035,0.9513015501608657
20,0.9796922717812055,0.9526177244808424
