Epoch,Train Accuracy,Validation Accuracy
1,0.15517777777777778,0.16906666666666667
2,0.17076666666666668,0.2086
3,0.20223333333333335,0.2698888888888889
4,0.2298666666666667,0.3052888888888889
5,0.2529222222222222,0.34324444444444446
6,0.27644444444444444,0.37664444444444445
7,0.2964555555555556,0.37898888888888893
8,0.36202222222222225,0.4742888888888889
9,0.37875555555555557,0.49292222222222226
10,0.38683333333333336,0.5033333333333334
11,0.3934777777777778,0.5083777777777778
12,0.4011777777777778,0.5264
13,0.40590000000000004,0.5173111111111112
14,0.41336666666666666,0.5376111111111112
15,0.4258777777777778,0.5545888888888889
16,0.43442222222222227,0.5539555555555555
17,0.43371111111111116,0.5567111111111112
18,0.43233333333333335,0.5620111111111111
19,0.4366555555555556,0.5602222222222223
20,0.43770000000000003,0.5636777777777778
