Epoch,Train Accuracy,Validation Accuracy
1,0.3642888888888889,0.48473333333333335
2,0.5207666666666667,0.5311111111111111
3,0.5822,0.6115333333333334
4,0.6246555555555556,0.6393222222222222
5,0.6581555555555556,0.6452555555555556
6,0.6851777777777778,0.6721222222222223
7,0.7079555555555556,0.6649222222222223
8,0.7598222222222223,0.7146777777777779
9,0.7716444444444445,0.7172777777777778
10,0.7801222222222223,0.7171333333333334
11,0.7859444444444444,0.7177222222222223
12,0.7921333333333334,0.7166777777777779
13,0.7962333333333333,0.7196666666666667
14,0.8038777777777778,0.7189555555555556
15,0.8143333333333334,0.7204777777777778
16,0.8169111111111111,0.7221000000000001
17,0.8178222222222222,0.7204
18,0.8179000000000001,0.7211222222222222
19,0.8186444444444445,0.7211111111111111
20,0.8181444444444445,0.7206222222222223
