Epoch,Train Accuracy,Validation Accuracy
1,0.6435449045886906,0.6453641415618602
2,0.7136299091598747,0.747148288973384
3,0.8302048279484137,0.8123720386077801
4,0.8782703417689509,0.7831237203860778
5,0.8998229881927289,0.8618016964024569
6,0.9135754439884066,0.8726235741444867
7,0.9232819156178879,0.858438139806961
8,0.9520317454142271,0.9450131617431997
9,0.962516290921823,0.9505703422053232
10,0.9657842012099048,0.9513015501608657
11,0.9685269116302593,0.954518865165253
12,0.9705499037133576,0.9534951740274934
13,0.9718337256122468,0.9523252412986253
14,0.9736232955319107,0.955396314711904
15,0.9807621233636133,0.9590523544896168
16,0.9825322414363243,0.9603685288095934
17,0.983621544865685,0.9593448376718339
18,0.983757707794355,0.9587598713073998
19,0.984788655682857,0.9602222872184849
20,0.9853527592444902,0.9574436969874232
