Epoch,Train Accuracy,Validation Accuracy
1,0.6326907739889902,0.6263527347177538
2,0.6364255286039409,0.6422930681485814
3,0.6802505397887529,0.6835331968411816
4,0.7846096986908907,0.7962854635858438
5,0.8504347487793965,0.8746709564200058
6,0.8784454083915267,0.8742322316466803
7,0.8949989301484176,0.8904650482597251
8,0.929914995428816,0.9302427610412402
9,0.9406329630998463,0.9355074583211466
10,0.9439592289287867,0.9319976601345422
11,0.94716878367601,0.9371161158233401
12,0.9500865607189403,0.9349224919567125
13,0.9526347526697659,0.9385785317344253
14,0.9550273298449687,0.9403334308277274
15,0.960882335777782,0.9447206785609827
16,0.9626135501565873,0.9457443696987423
17,0.9631387500243148,0.9426732962854636
18,0.9631582018712677,0.9450131617431997
19,0.962963683401739,0.9445744369698742
20,0.9639168239024295,0.9460368528809593
