Epoch,Train Loss,Validation Loss
1,2.205865727996826,2.0325364143371583
2,1.9894055360794067,1.736596799850464
3,1.765968668937683,1.4085444776535034
4,1.5470135221481323,1.1441870445251465
5,1.3792520241737365,0.9376290149688721
6,1.2548416996002196,0.7967079561710357
7,1.1601081230163575,0.7138248698711396
8,1.1142210186958312,0.6859686901569366
9,1.1004369349479675,0.6840179057121277
10,1.0883197115898133,0.6874768252849579
11,1.0902629407882691,0.6676330241203308
12,1.0868897128105164,0.6651087949752807
13,1.077557916355133,0.6522439946651458
14,1.069535601425171,0.6476384840011596
15,1.0624931385040284,0.6398977100849151
16,1.0693594326019287,0.6510816353321075
17,1.0626981006622314,0.6432646406173707
18,1.0568281708717346,0.6509327115058899
19,1.0643209903717041,0.6442317905426025
20,1.0720018305778503,0.6492595742702484
