Epoch,Train Accuracy,Validation Accuracy
1,0.30234444444444447,0.3438111111111111
2,0.3848111111111111,0.4138777777777778
3,0.4224111111111111,0.4260555555555556
4,0.4469,0.4554444444444445
5,0.46884444444444445,0.4739777777777778
6,0.4839111111111111,0.48765555555555556
7,0.4986111111111111,0.49572222222222223
8,0.5402,0.5323222222222223
9,0.5477888888888889,0.5381222222222223
10,0.5549888888888889,0.5394333333333333
11,0.5587111111111112,0.5439555555555556
12,0.5627888888888889,0.5476
13,0.5662111111111111,0.5501555555555556
14,0.5707444444444445,0.5539111111111111
15,0.5825333333333333,0.5609888888888889
16,0.5843777777777778,0.5627333333333333
17,0.5863555555555556,0.5620333333333334
18,0.5862333333333334,0.5629888888888889
19,0.5872777777777778,0.5635888888888889
20,0.588388888888889,0.5646555555555556
21,0.5887777777777778,0.5643333333333334
22,0.590488888888889,0.5658444444444445
23,0.5921222222222222,0.5658333333333334
24,0.5903222222222223,0.5660444444444445
25,0.5907444444444445,0.5661222222222223
26,0.5918777777777778,0.5663222222222223
27,0.5916111111111111,0.5664111111111111
28,0.5921222222222222,0.5663333333333334
29,0.5919666666666666,0.5664
30,0.5922333333333334,0.5663777777777778
31,0.5917888888888889,0.5663666666666667
32,0.5929222222222222,0.5662666666666667
33,0.5925333333333334,0.5663555555555556
34,0.5928666666666667,0.5662333333333334
35,0.5925444444444444,0.5662
36,0.5921666666666667,0.5662111111111111
37,0.5916666666666667,0.566188888888889
38,0.5921444444444445,0.5662111111111111
39,0.5917444444444445,0.5662222222222223
40,0.5911000000000001,0.5662222222222223
