Epoch,Train Loss,Validation Loss
1,1.5813339410040113,1.4374141915215386
2,1.2483311919318305,1.1277109927495321
3,1.1054958614031474,1.0343646674050224
4,0.9898696921772427,0.9652654207653469
5,0.8948838369157579,0.8621204000790914
6,0.8216774830288357,0.8196805260870191
7,0.7566574047724406,0.7794188818030887
8,0.6018595874786377,0.669984528430303
9,0.5681012003527747,0.6641382701449924
10,0.5452830215771993,0.658837858306037
11,0.5273905430528852,0.6587106781111823
12,0.5129486114078098,0.6547708152665033
13,0.49868343488110434,0.6562761818303002
14,0.48128428908454046,0.6626621723704867
15,0.45723078292210895,0.6573213700029585
16,0.4539314615514543,0.6564483607557084
17,0.45144508940378825,0.6573663516759872
18,0.44842011861801145,0.6569064327584373
19,0.44444819350507525,0.6585420130040911
20,0.44703347069687316,0.6613771926720937
