Epoch,Train Accuracy,Validation Accuracy
1,0.5117,0.8238500000000001
2,0.69225,0.8778
3,0.741,0.9063
4,0.77075,0.916
5,0.7763,0.92205
6,0.7894,0.92695
7,0.7936000000000001,0.923
8,0.80905,0.9294
9,0.8117000000000001,0.93255
10,0.8150000000000001,0.934
11,0.8128000000000001,0.9347000000000001
12,0.8161,0.9339500000000001
13,0.81765,0.9351
14,0.8196,0.93555
15,0.8240500000000001,0.93545
16,0.81815,0.936
17,0.8230500000000001,0.9359500000000001
18,0.8226,0.93635
19,0.82225,0.93655
20,0.81565,0.9355
