Epoch,Train Loss,Validation Loss
1,0.670044877576828,0.8616484006404876
2,0.6905497378826141,1.1248950370788575
3,0.9628792078971863,1.692444067955017
4,1.154670268344879,1.3902412653923035
5,1.2500930648803712,1.4326272199630736
6,1.2958652183532715,1.3927083511352538
7,1.331685405063629,1.5398389823913574
8,1.0899889068603517,0.9574023789405822
9,1.008898220348358,0.9299393802642822
10,0.9768532978057861,0.9376558367729187
11,0.963583145236969,0.8680150094032287
12,0.9548476497650147,0.8750303182601928
13,0.9492963992118836,0.9044559855461121
14,0.9439095944404602,0.8676408118724823
15,0.8523099769115448,0.7799980823516846
16,0.8357377386569976,0.778642678976059
17,0.8204168997287751,0.7798062003612518
18,0.8125660194396973,0.7642112593650818
19,0.810002105140686,0.7617248418331146
20,0.8078515641212464,0.7631661533355713
