Epoch,Train Accuracy,Validation Accuracy
1,0.41252222222222223,0.4363
2,0.4719111111111111,0.32922222222222225
3,0.4824888888888889,0.4174777777777778
4,0.49043333333333333,0.46671111111111113
5,0.49421111111111116,0.3912666666666667
6,0.4981555555555556,0.47928888888888893
7,0.5037777777777778,0.49243333333333333
8,0.6153222222222222,0.6459333333333334
9,0.6485222222222222,0.6547222222222222
10,0.6667222222222222,0.6694222222222223
11,0.6782444444444444,0.6818888888888889
12,0.6968666666666667,0.6472111111111112
13,0.7046777777777778,0.6707888888888889
14,0.7158777777777778,0.6816888888888889
15,0.8033888888888889,0.7599111111111111
16,0.8366,0.7638
17,0.8615,0.7613888888888889
18,0.8834555555555555,0.7562555555555556
19,0.9059333333333334,0.7522333333333334
20,0.9244,0.7499333333333333
