Epoch,Train Loss,Validation Loss
1,1.5900891548580594,1.5168895966211955
2,1.462602647251553,1.9255289877149795
3,1.4412891710917155,1.6464510183122423
4,1.425400612619188,1.519437386809455
5,1.4091322642220392,1.7355648105197483
6,1.4047815004136828,1.406768259853787
7,1.3982988790300157,1.3951534335030449
8,1.0989618775367738,1.0043263205210369
9,1.0126009713490804,0.9735298135757446
10,0.9676630965656704,0.9430761154068841
11,0.9358752869500054,0.9131920666270786
12,0.8961899281713698,1.0172102878888447
13,0.8697117741160922,0.9424336409992642
14,0.8396456352975633,0.8972074867354499
15,0.61788844654825,0.6982930458015866
16,0.5230375605053372,0.6933871302763621
17,0.4554417040454017,0.7070852360407511
18,0.39227518061796823,0.7260959862497118
19,0.3302014378971524,0.7547987409326765
20,0.2774812317768733,0.7795246226893531
