epoch,train_loss,test_loss,test_accuracy
0,1.6917534843087196,2.2745035832578484,0.29694444444444446
1,1.3286447567357258,1.7744517805562778,0.39853333333333335
2,1.1689279144629836,1.4756714942103082,0.4993666666666667
3,1.0606514307754962,1.4164474486288698,0.5049777777777777
4,0.9734486377882686,1.5601527357304639,0.4804222222222222
5,0.8952679247172042,1.493509081107649,0.5135
6,0.820457845333625,2.0169330826875838,0.3955222222222222
7,0.7688675970685753,1.4208837320858783,0.5475111111111111
8,0.6921951824968512,1.400333295406943,0.5646777777777777
9,0.6269086860543625,1.2678904262456028,0.5983777777777778
10,0.5689705113711004,1.7636485155671835,0.5075111111111111
11,0.5258758234876123,1.7299237420613116,0.5279111111111111
12,0.4818675269965421,1.620098199356686,0.5537777777777778
13,0.43288734227164904,1.573526688089425,0.5759666666666666
14,0.3953606150197712,1.6704314054751939,0.5625
15,0.3643847918137908,1.6266893699595875,0.5762777777777778
16,0.3367795071522282,1.623547599989582,0.5852666666666667
17,0.3169237012890252,1.9306919352913445,0.5376222222222222
18,0.3045719258529557,1.9883363382382826,0.5365222222222222
19,0.2791773514102467,2.519332878799601,0.4744555555555556
20,0.2878782863051377,1.9471454574641855,0.5546888888888889
21,0.2578976947009902,2.1066519470716063,0.5378444444444445
22,0.24638116467659446,2.300447193397717,0.5149777777777778
23,0.2387183141704141,1.7060853124342181,0.5960666666666666
24,0.21930396946316416,1.8119491133838892,0.5867555555555556
25,0.2152148901844736,2.0920881369913165,0.5333777777777777
26,0.21821466433307665,1.811270996335555,0.5804888888888889
27,0.20296627311670984,2.0826901620761915,0.5443
28,0.20423052945724604,2.154019970954819,0.5460222222222222
29,0.20648583815306087,2.108031950891018,0.5443222222222223
30,0.19998652915554968,1.9551692513579673,0.5684444444444444
31,0.1927990009002811,2.0252025403421032,0.556
32,0.19279421657450835,2.108192703093995,0.5466777777777778
33,0.19764153332322498,2.4670464553954927,0.5056666666666667
34,0.2059503106019375,2.1604888686402277,0.542
35,0.19324840167643165,1.818378129635345,0.5919333333333333
36,0.17323263410732828,1.921752716837959,0.5773
37,0.1792555530396798,2.2143753198060123,0.5219777777777778
38,0.18354104917538774,2.0753839744085614,0.5494444444444444
39,0.17927778837673197,1.9762426645241,0.5706333333333333
40,0.17780329048929905,1.8684361109679395,0.5903111111111111
41,0.17081127091395584,2.103560562160882,0.5461888888888888
42,0.1786635345514779,1.9639732570133426,0.5735333333333333
43,0.17420016442933542,2.0445363997397097,0.5597333333333333
44,0.17197401623707265,2.098731203512712,0.5502222222222222
45,0.1749658590785905,2.1059609980068426,0.5479888888888889
46,0.1694978314282542,1.937301879240708,0.5786
47,0.16614979812981223,2.2899483996020122,0.5230333333333334
48,0.17476475175829942,2.1864589159800247,0.5401666666666667
49,0.16886045405937528,2.1133438003334133,0.5566333333333333
