Epoch,Train Loss,Validation Loss
1,1.149336729950375,0.4859045924743017
2,0.8156805673069424,0.38926438510815303
3,0.7360781211270226,0.3490398736808035
4,0.6862921129226685,0.32863610858387415
5,0.6496617702431149,0.3041821082883411
6,0.6228064762486352,0.2991734191967381
7,0.5978604849179586,0.28824475833177565
8,0.5728336297459072,0.2777401228305366
9,0.5662137779818641,0.2743524841606617
10,0.5579373704592386,0.27117121330632105
11,0.5589705187691583,0.26993109338714016
12,0.5495128189139896,0.27184492063124976
13,0.5474591656631893,0.26978079178531966
14,0.544433330323961,0.26868025982115
15,0.5462316635449728,0.26793582136763466
