Epoch,Train Accuracy,Validation Accuracy
1,0.45863333333333334,0.5302777777777778
2,0.5974444444444444,0.6251666666666666
3,0.6499444444444444,0.6611777777777779
4,0.6861444444444444,0.6729111111111111
5,0.7135777777777779,0.6973555555555556
6,0.7337555555555556,0.7037444444444445
7,0.7527333333333334,0.7121333333333334
8,0.8093888888888889,0.7534333333333334
9,0.8271666666666667,0.7536444444444445
10,0.8350000000000001,0.7542777777777778
11,0.8454555555555556,0.7550666666666667
12,0.8519666666666668,0.7535222222222222
13,0.8603444444444445,0.7528777777777779
14,0.868488888888889,0.7517777777777778
15,0.8845666666666667,0.7562555555555556
16,0.886788888888889,0.7564111111111111
17,0.8872,0.7565555555555555
18,0.8890888888888889,0.7560444444444445
19,0.8900222222222223,0.7556666666666667
20,0.892888888888889,0.7555333333333334
