Epoch,Train Loss,Validation Loss
1,1.5196992704603407,1.269227203326755
2,1.173917458597819,1.0460521050453186
3,1.0202479953553942,0.9769873958905538
4,0.9089859671062893,0.8968732909096612
5,0.8275399422751533,0.880225068558587
6,0.7604772524621751,0.8233454660733541
7,0.7011581749651167,0.785979535929362
8,0.5104534552812576,0.6777518780867259
9,0.4482484895944595,0.6871327292919159
10,0.4110692421820429,0.6822406981627146
11,0.3729290665268898,0.6986814141935772
12,0.3355264580448469,0.7223433069758946
13,0.3000287234491772,0.7508339685440063
14,0.27137356326050227,0.7814173332638211
15,0.2082687861773703,0.7910422393030591
16,0.1935769637789991,0.8153335938983494
17,0.18427992563048998,0.8307228133651945
18,0.17478908136917484,0.8421165881554286
19,0.1674992594498727,0.8439011061615415
20,0.15813896633005806,0.8689936639123492
